"","Zona","Fecha","Temperatura","Hum_Rel","Rocio","Dia","Hora"
"821","Fuera","2018.05.22 01:26:20",17.6,75.9,13.3,"22","01"
"822","Fuera","2018.05.22 01:36:20",17.6,76.2,13.3,"22","01"
"823","Fuera","2018.05.22 01:46:20",17.6,76.5,13.4,"22","01"
"824","Fuera","2018.05.22 01:56:20",17.3,76.7,13.2,"22","01"
"825","Fuera","2018.05.22 02:06:20",17.2,77,13.1,"22","02"
"826","Fuera","2018.05.22 02:16:20",17.2,77.2,13.2,"22","02"
"827","Fuera","2018.05.22 02:26:20",17.3,77.6,13.3,"22","02"
"828","Fuera","2018.05.22 02:36:20",17.4,77.7,13.5,"22","02"
"829","Fuera","2018.05.22 02:46:20",17.4,77.8,13.5,"22","02"
"830","Fuera","2018.05.22 02:56:20",17.4,78,13.5,"22","02"
"831","Fuera","2018.05.22 03:06:20",17.4,78.2,13.6,"22","03"
"832","Fuera","2018.05.22 03:16:20",17.3,78.3,13.5,"22","03"
"833","Fuera","2018.05.22 03:26:20",17.2,78.3,13.4,"22","03"
"834","Fuera","2018.05.22 03:36:20",17.1,78.5,13.3,"22","03"
"835","Fuera","2018.05.22 03:46:20",16.9,78.6,13.2,"22","03"
"836","Fuera","2018.05.22 03:56:20",16.8,78.7,13.1,"22","03"
"837","Fuera","2018.05.22 04:06:20",16.7,78.7,13,"22","04"
"838","Fuera","2018.05.22 04:16:20",16.5,78.8,12.8,"22","04"
"839","Fuera","2018.05.22 04:26:20",16.2,78.9,12.5,"22","04"
"840","Fuera","2018.05.22 04:36:20",16,79,12.4,"22","04"
"841","Fuera","2018.05.22 04:46:20",15.7,79,12.1,"22","04"
"842","Fuera","2018.05.22 04:56:20",15.6,79.2,12,"22","04"
"843","Fuera","2018.05.22 05:06:20",15.4,79.3,11.9,"22","05"
"844","Fuera","2018.05.22 05:16:20",15.3,79.4,11.8,"22","05"
"845","Fuera","2018.05.22 05:26:20",15.3,79.6,11.8,"22","05"
"846","Fuera","2018.05.22 05:36:20",15.2,79.7,11.7,"22","05"
"847","Fuera","2018.05.22 05:46:20",15.2,79.9,11.7,"22","05"
"848","Fuera","2018.05.22 05:56:20",15.1,79.9,11.7,"22","05"
"849","Fuera","2018.05.22 06:06:20",15.1,80.1,11.7,"22","06"
"850","Fuera","2018.05.22 06:16:20",15.2,80.3,11.9,"22","06"
"851","Fuera","2018.05.22 06:26:20",15.5,80.6,12.2,"22","06"
"852","Fuera","2018.05.22 06:36:20",16,81,12.8,"22","06"
"853","Fuera","2018.05.22 06:46:20",16.9,81.5,13.7,"22","06"
"854","Fuera","2018.05.22 06:56:20",17.9,81.9,14.8,"22","06"
"855","Fuera","2018.05.22 07:06:20",19.1,82.1,16,"22","07"
"856","Fuera","2018.05.22 07:16:20",22,84,19.1,"22","07"
"857","Fuera","2018.05.22 07:26:20",23.8,83.2,20.8,"22","07"
"858","Fuera","2018.05.22 07:36:20",25.9,81.5,22.5,"22","07"
"859","Fuera","2018.05.22 07:46:20",27.6,80.6,24,"22","07"
"860","Fuera","2018.05.22 07:56:20",28.9,78.1,24.7,"22","07"
"861","Fuera","2018.05.22 08:06:20",30.5,76,25.8,"22","08"
"862","Fuera","2018.05.22 08:16:20",31,72.5,25.4,"22","08"
"863","Fuera","2018.05.22 08:26:20",31.8,70.5,25.8,"22","08"
"864","Fuera","2018.05.22 08:36:20",33.1,67.2,26.2,"22","08"
"865","Fuera","2018.05.22 08:46:20",33.4,65.7,26.1,"22","08"
"866","Fuera","2018.05.22 08:56:20",34.7,63.2,26.6,"22","08"
"867","Fuera","2018.05.22 09:06:20",35.9,60.9,27.2,"22","09"
"868","Fuera","2018.05.22 09:16:20",36.3,58.8,27,"22","09"
"869","Fuera","2018.05.22 09:26:20",36.3,57.4,26.5,"22","09"
"870","Fuera","2018.05.22 09:36:20",37.5,56.4,27.3,"22","09"
"871","Fuera","2018.05.22 09:46:20",38.3,53.3,27.1,"22","09"
"872","Fuera","2018.05.22 09:56:20",38.6,52.4,27.1,"22","09"
"873","Fuera","2018.05.22 10:06:20",38.8,50.7,26.8,"22","10"
"874","Fuera","2018.05.22 10:16:20",38.2,50.1,25.9,"22","10"
"875","Fuera","2018.05.22 10:26:20",38.4,49.5,25.9,"22","10"
"876","Fuera","2018.05.22 10:36:20",38.8,47.9,25.8,"22","10"
"877","Fuera","2018.05.22 10:46:20",40.3,46.9,26.7,"22","10"
"878","Fuera","2018.05.22 10:56:20",38.9,46.4,25.3,"22","10"
"879","Fuera","2018.05.22 11:06:20",39.3,46,25.5,"22","11"
"880","Fuera","2018.05.22 11:16:20",41,43.9,26.3,"22","11"
"881","Fuera","2018.05.22 11:26:20",41,43.5,26.2,"22","11"
"882","Fuera","2018.05.22 11:36:20",42.6,42.6,27.2,"22","11"
"883","Fuera","2018.05.22 11:46:20",42.5,41.2,26.6,"22","11"
"884","Fuera","2018.05.22 11:56:20",42.1,40.9,26,"22","11"
"885","Fuera","2018.05.22 12:06:20",41.5,40.8,25.5,"22","12"
"886","Fuera","2018.05.22 12:16:20",41.9,40.5,25.7,"22","12"
"887","Fuera","2018.05.22 12:26:20",41.6,39.9,25.2,"22","12"
"888","Fuera","2018.05.22 12:36:20",43,39.1,26.1,"22","12"
"889","Fuera","2018.05.22 12:46:20",42.8,38.9,25.9,"22","12"
"890","Fuera","2018.05.22 12:56:20",43.1,38.4,25.8,"22","12"
"891","Fuera","2018.05.22 13:06:20",42.5,38,25.1,"22","13"
"892","Fuera","2018.05.22 13:16:20",43.1,37.6,25.5,"22","13"
"893","Fuera","2018.05.22 13:26:20",43.1,36.9,25.2,"22","13"
"894","Fuera","2018.05.22 13:36:20",42.9,36.7,24.9,"22","13"
"895","Fuera","2018.05.22 13:46:20",43.2,36.9,25.2,"22","13"
"896","Fuera","2018.05.22 13:56:20",42.6,36.4,24.6,"22","13"
"897","Fuera","2018.05.22 14:06:20",42.7,36.1,24.5,"22","14"
"898","Fuera","2018.05.22 14:16:20",43.3,35.6,24.8,"22","14"
"899","Fuera","2018.05.22 14:26:20",43.5,35.5,24.8,"22","14"
"900","Fuera","2018.05.22 14:36:20",43,35.8,24.6,"22","14"
"901","Fuera","2018.05.22 14:46:20",42.5,35.2,23.9,"22","14"
"902","Fuera","2018.05.22 14:56:20",42.4,35.1,23.8,"22","14"
"903","Fuera","2018.05.22 15:06:20",41.9,34.9,23.3,"22","15"
"904","Fuera","2018.05.22 15:16:20",41.6,35,23,"22","15"
"905","Fuera","2018.05.22 15:26:20",40.8,35.1,22.4,"22","15"
"906","Fuera","2018.05.22 15:36:20",40.3,35.3,22,"22","15"
"907","Fuera","2018.05.22 15:46:20",38.4,35.8,20.6,"22","15"
"908","Fuera","2018.05.22 15:56:20",36.1,36.6,18.9,"22","15"
"909","Fuera","2018.05.22 16:06:20",34.8,38.3,18.6,"22","16"
"910","Fuera","2018.05.22 16:16:20",33.3,39.1,17.5,"22","16"
"911","Fuera","2018.05.22 16:26:20",32.6,40.7,17.5,"22","16"
"912","Fuera","2018.05.22 16:36:20",33.1,40.8,18,"22","16"
"913","Fuera","2018.05.22 16:46:20",33.2,41.4,18.4,"22","16"
"914","Fuera","2018.05.22 16:56:20",33.1,41.8,18.4,"22","16"
"915","Fuera","2018.05.22 17:06:20",32.2,42.2,17.7,"22","17"
"916","Fuera","2018.05.22 17:16:20",31.5,42.7,17.3,"22","17"
"917","Fuera","2018.05.22 17:26:20",31,43.3,17.1,"22","17"
"918","Fuera","2018.05.22 17:36:20",29.1,44.4,15.7,"22","17"
"919","Fuera","2018.05.22 17:46:20",27.8,45.4,14.9,"22","17"
"920","Fuera","2018.05.22 17:56:20",26.7,46.5,14.3,"22","17"
"921","Fuera","2018.05.22 18:06:20",25.7,47.8,13.8,"22","18"
"922","Fuera","2018.05.22 18:16:20",24.9,49.2,13.5,"22","18"
"923","Fuera","2018.05.22 18:26:20",24.3,50.6,13.4,"22","18"
"924","Fuera","2018.05.22 18:36:20",23.8,51.6,13.3,"22","18"
"925","Fuera","2018.05.22 18:46:20",23.5,52.8,13.3,"22","18"
"926","Fuera","2018.05.22 18:56:20",23.1,53.8,13.3,"22","18"
"927","Fuera","2018.05.22 19:06:20",22.8,54.6,13.2,"22","19"
"928","Fuera","2018.05.22 19:16:20",22.5,55.7,13.2,"22","19"
"929","Fuera","2018.05.22 19:26:20",22.1,56.8,13.2,"22","19"
"930","Fuera","2018.05.22 19:36:20",21.9,57.7,13.2,"22","19"
"931","Fuera","2018.05.22 19:46:20",21.7,58.6,13.2,"22","19"
"932","Fuera","2018.05.22 19:56:20",21.4,59.6,13.2,"22","19"
"933","Fuera","2018.05.22 20:06:20",21.2,60.4,13.3,"22","20"
"934","Fuera","2018.05.22 20:16:20",21,61.2,13.3,"22","20"
"935","Fuera","2018.05.22 20:26:20",20.8,62.1,13.3,"22","20"
"936","Fuera","2018.05.22 20:36:20",20.6,62.9,13.3,"22","20"
"937","Fuera","2018.05.22 20:46:20",20.4,63.7,13.3,"22","20"
"938","Fuera","2018.05.22 20:56:20",20.3,64.4,13.3,"22","20"
"939","Fuera","2018.05.22 21:06:20",20.3,65.2,13.6,"22","21"
"940","Fuera","2018.05.22 21:16:20",20.4,65.9,13.8,"22","21"
"941","Fuera","2018.05.22 21:26:20",20.5,66.4,14,"22","21"
"942","Fuera","2018.05.22 21:36:20",20.5,66.7,14.1,"22","21"
"943","Fuera","2018.05.22 21:46:20",20.5,67.1,14.1,"22","21"
"944","Fuera","2018.05.22 21:56:20",20.4,67.3,14.1,"22","21"
"945","Fuera","2018.05.22 22:06:20",20.1,67.6,13.9,"22","22"
"946","Fuera","2018.05.22 22:16:20",19.7,68,13.6,"22","22"
"947","Fuera","2018.05.22 22:26:20",19.5,68.5,13.6,"22","22"
"948","Fuera","2018.05.22 22:36:20",19.3,69,13.5,"22","22"
"949","Fuera","2018.05.22 22:46:20",19.2,69.5,13.5,"22","22"
"950","Fuera","2018.05.22 22:56:20",19,70,13.4,"22","22"
"951","Fuera","2018.05.22 23:06:20",18.9,70.5,13.4,"22","23"
"952","Fuera","2018.05.22 23:16:20",18.7,71,13.3,"22","23"
"953","Fuera","2018.05.22 23:26:20",18.6,71.6,13.3,"22","23"
"954","Fuera","2018.05.22 23:36:20",18.6,72.2,13.5,"22","23"
"955","Fuera","2018.05.22 23:46:20",18.8,72.7,13.8,"22","23"
"956","Fuera","2018.05.22 23:56:20",19.1,73,14.1,"22","23"
"84","Dentro","2018.05.08 00:00:32",20.7,76,16.3,"08","00"
"85","Dentro","2018.05.08 00:10:32",20.6,76.4,16.3,"08","00"
"86","Dentro","2018.05.08 00:20:32",20.6,76.3,16.3,"08","00"
"87","Dentro","2018.05.08 00:30:32",20.5,76.5,16.3,"08","00"
"88","Dentro","2018.05.08 00:40:32",20.5,76.5,16.2,"08","00"
"89","Dentro","2018.05.08 00:50:32",20.5,76.5,16.2,"08","00"
"90","Dentro","2018.05.08 01:00:32",20.5,76.8,16.3,"08","01"
"91","Dentro","2018.05.08 01:10:32",20.4,77,16.2,"08","01"
"92","Dentro","2018.05.08 01:20:32",20.4,77.1,16.2,"08","01"
"9310","Dentro","2018.05.08 01:30:32",20.3,77.2,16.2,"08","01"
"9410","Dentro","2018.05.08 01:40:32",20.2,77.5,16.1,"08","01"
"9510","Dentro","2018.05.08 01:50:32",20.1,77.7,16.1,"08","01"
"9610","Dentro","2018.05.08 02:00:32",20.1,77.9,16.1,"08","02"
"9710","Dentro","2018.05.08 02:10:32",20.1,78,16.1,"08","02"
"9810","Dentro","2018.05.08 02:20:32",20.1,78.2,16.1,"08","02"
"9910","Dentro","2018.05.08 02:30:32",20,78.2,16.1,"08","02"
"10010","Dentro","2018.05.08 02:40:32",20,78.4,16.1,"08","02"
"10110","Dentro","2018.05.08 02:50:32",20,78.7,16.1,"08","02"
"10210","Dentro","2018.05.08 03:00:32",19.9,78.9,16.1,"08","03"
"10310","Dentro","2018.05.08 03:10:32",19.9,79,16.1,"08","03"
"10410","Dentro","2018.05.08 03:20:32",19.9,78.9,16.1,"08","03"
"10510","Dentro","2018.05.08 03:30:32",20,78.7,16.1,"08","03"
"10610","Dentro","2018.05.08 03:40:32",19.9,78.5,16.1,"08","03"
"10710","Dentro","2018.05.08 03:50:32",20,78.4,16.1,"08","03"
"10810","Dentro","2018.05.08 04:00:32",20,78.5,16.1,"08","04"
"1092","Dentro","2018.05.08 04:10:32",19.9,78.5,16,"08","04"
"1101","Dentro","2018.05.08 04:20:32",19.9,78.6,16,"08","04"
"1111","Dentro","2018.05.08 04:30:32",19.9,78.7,16.1,"08","04"
"1121","Dentro","2018.05.08 04:40:32",19.9,78.8,16.1,"08","04"
"1131","Dentro","2018.05.08 04:50:32",19.9,78.8,16.1,"08","04"
"1141","Dentro","2018.05.08 05:00:32",19.9,78.9,16.1,"08","05"
"1151","Dentro","2018.05.08 05:10:32",19.9,79,16.1,"08","05"
"1161","Dentro","2018.05.08 05:20:32",19.9,79,16.1,"08","05"
"1171","Dentro","2018.05.08 05:30:32",20,78.9,16.2,"08","05"
"1181","Dentro","2018.05.08 05:40:32",20,79,16.2,"08","05"
"1191","Dentro","2018.05.08 05:50:32",19.9,78.9,16.2,"08","05"
"1201","Dentro","2018.05.08 06:00:32",20,79,16.2,"08","06"
"1211","Dentro","2018.05.08 06:10:32",20,79,16.2,"08","06"
"1221","Dentro","2018.05.08 06:20:32",20,78.9,16.3,"08","06"
"1231","Dentro","2018.05.08 06:30:32",19.9,79.2,16.2,"08","06"
"1241","Dentro","2018.05.08 06:40:32",19.9,79.7,16.3,"08","06"
"1251","Dentro","2018.05.08 06:50:32",20,79.7,16.4,"08","06"
"1261","Dentro","2018.05.08 07:00:32",20,79.4,16.4,"08","07"
"1271","Dentro","2018.05.08 07:10:32",20.2,79,16.4,"08","07"
"1281","Dentro","2018.05.08 07:20:32",20.4,78.7,16.5,"08","07"
"1291","Dentro","2018.05.08 07:30:32",20.7,78.4,16.8,"08","07"
"1301","Dentro","2018.05.08 07:40:32",21,77.7,16.9,"08","07"
"1311","Dentro","2018.05.08 07:50:32",21.4,77.1,17.2,"08","07"
"1321","Dentro","2018.05.08 08:00:32",21.7,76.4,17.4,"08","08"
"1331","Dentro","2018.05.08 08:10:32",22.2,75.4,17.6,"08","08"
"1341","Dentro","2018.05.08 08:20:32",22.6,74.5,17.9,"08","08"
"1351","Dentro","2018.05.08 08:30:32",23.7,73.1,18.6,"08","08"
"1361","Dentro","2018.05.08 08:40:32",24.8,70.9,19.1,"08","08"
"1371","Dentro","2018.05.08 08:50:32",24.6,69.4,18.6,"08","08"
"1381","Dentro","2018.05.08 09:00:32",24.8,68.8,18.7,"08","09"
"1391","Dentro","2018.05.08 09:10:32",26.9,68.8,20.7,"08","09"
"1401","Dentro","2018.05.08 09:20:32",28,64,20.5,"08","09"
"1411","Dentro","2018.05.08 09:30:32",28.1,63.2,20.5,"08","09"
"1421","Dentro","2018.05.08 09:40:32",29.8,60.4,21.3,"08","09"
"1431","Dentro","2018.05.08 09:50:32",30.5,58.3,21.4,"08","09"
"1441","Dentro","2018.05.08 10:00:32",30.4,56,20.6,"08","10"
"1451","Dentro","2018.05.08 10:10:32",30,56.4,20.4,"08","10"
"1461","Dentro","2018.05.08 10:20:32",29.6,55.8,19.9,"08","10"
"1471","Dentro","2018.05.08 10:30:32",30.4,55.3,20.5,"08","10"
"1481","Dentro","2018.05.08 10:40:32",31.2,53.5,20.6,"08","10"
"1491","Dentro","2018.05.08 10:50:32",32.3,51.6,21,"08","10"
"1501","Dentro","2018.05.08 11:00:32",31.3,51.9,20.2,"08","11"
"1511","Dentro","2018.05.08 11:10:32",30.3,52.5,19.5,"08","11"
"1521","Dentro","2018.05.08 11:20:32",31.2,52.2,20.2,"08","11"
"1531","Dentro","2018.05.08 11:30:32",32,50.2,20.4,"08","11"
"1541","Dentro","2018.05.08 11:40:32",31.9,48.8,19.8,"08","11"
"1551","Dentro","2018.05.08 11:50:32",32.4,49.5,20.5,"08","11"
"1561","Dentro","2018.05.08 12:00:32",32.6,46.8,19.8,"08","12"
"1571","Dentro","2018.05.08 12:10:32",32.6,46.8,19.8,"08","12"
"1581","Dentro","2018.05.08 12:20:32",33,47,20.2,"08","12"
"1591","Dentro","2018.05.08 12:30:32",33.8,45.3,20.3,"08","12"
"1601","Dentro","2018.05.08 12:40:32",34.9,44.8,21.1,"08","12"
"1611","Dentro","2018.05.08 12:50:32",34.8,43.5,20.5,"08","12"
"1621","Dentro","2018.05.08 13:00:32",33.1,44.3,19.3,"08","13"
"1631","Dentro","2018.05.08 13:10:32",33.2,45.5,19.8,"08","13"
"1641","Dentro","2018.05.08 13:20:32",32.5,46,19.4,"08","13"
"1651","Dentro","2018.05.08 13:30:32",33,46,19.8,"08","13"
"1661","Dentro","2018.05.08 13:40:32",33.3,45.8,20,"08","13"
"1671","Dentro","2018.05.08 13:50:32",33.5,45.4,20.1,"08","13"
"1681","Dentro","2018.05.08 14:00:32",33.9,45.7,20.6,"08","14"
"1691","Dentro","2018.05.08 14:10:32",35.4,43.4,21,"08","14"
"1701","Dentro","2018.05.08 14:20:32",35.2,42.8,20.7,"08","14"
"1711","Dentro","2018.05.08 14:30:32",33.5,44.7,19.8,"08","14"
"1721","Dentro","2018.05.08 14:40:32",33,45.9,19.8,"08","14"
"1731","Dentro","2018.05.08 14:50:32",32.8,46.8,20,"08","14"
"1741","Dentro","2018.05.08 15:00:32",32.8,47.4,20.1,"08","15"
"1751","Dentro","2018.05.08 15:10:32",33.5,46.7,20.5,"08","15"
"1761","Dentro","2018.05.08 15:20:32",34.2,45.3,20.7,"08","15"
"1771","Dentro","2018.05.08 15:30:32",35,44,20.9,"08","15"
"1781","Dentro","2018.05.08 15:40:32",34.7,43.4,20.4,"08","15"
"1791","Dentro","2018.05.08 15:50:32",32.2,47,19.4,"08","15"
"1801","Dentro","2018.05.08 16:00:32",31.3,48.6,19.2,"08","16"
"1811","Dentro","2018.05.08 16:10:32",31,49.5,19.2,"08","16"
"1821","Dentro","2018.05.08 16:20:32",30.4,50.4,18.9,"08","16"
"1831","Dentro","2018.05.08 16:30:32",30.2,51,19,"08","16"
"1841","Dentro","2018.05.08 16:40:32",30.3,51.4,19.1,"08","16"
"1851","Dentro","2018.05.08 16:50:32",30,52.4,19.2,"08","16"
"1861","Dentro","2018.05.08 17:00:32",31.3,49.8,19.5,"08","17"
"1871","Dentro","2018.05.08 17:10:32",29.8,52,18.9,"08","17"
"1881","Dentro","2018.05.08 17:20:32",28.9,54.1,18.7,"08","17"
"1891","Dentro","2018.05.08 17:30:32",28.1,55.7,18.4,"08","17"
"1901","Dentro","2018.05.08 17:40:32",27.6,55.4,17.8,"08","17"
"1911","Dentro","2018.05.08 17:50:32",27,56.2,17.5,"08","17"
"1921","Dentro","2018.05.08 18:00:32",26.6,57.1,17.4,"08","18"
"1931","Dentro","2018.05.08 18:10:32",26.4,57.2,17.2,"08","18"
"1941","Dentro","2018.05.08 18:20:32",26.1,58,17.2,"08","18"
"1951","Dentro","2018.05.08 18:30:32",25.8,58.7,17.1,"08","18"
"1961","Dentro","2018.05.08 18:40:32",25.6,59.1,17,"08","18"
"1971","Dentro","2018.05.08 18:50:32",25.4,59.5,17,"08","18"
"1981","Dentro","2018.05.08 19:00:32",25.2,60.1,16.9,"08","19"
"1991","Dentro","2018.05.08 19:10:32",25,60.4,16.8,"08","19"
"2001","Dentro","2018.05.08 19:20:32",24.8,61.4,16.9,"08","19"
"2011","Dentro","2018.05.08 19:30:32",24.6,61.8,16.8,"08","19"
"2021","Dentro","2018.05.08 19:40:32",24.5,62.5,16.8,"08","19"
"2031","Dentro","2018.05.08 19:50:32",24.3,62.9,16.8,"08","19"
"2041","Dentro","2018.05.08 20:00:32",24.1,63.6,16.7,"08","20"
"2051","Dentro","2018.05.08 20:10:32",24,63.5,16.7,"08","20"
"2061","Dentro","2018.05.08 20:20:32",23.9,63.6,16.6,"08","20"
"2071","Dentro","2018.05.08 20:30:32",23.8,64.1,16.6,"08","20"
"2081","Dentro","2018.05.08 20:40:32",23.8,64.1,16.6,"08","20"
"2091","Dentro","2018.05.08 20:50:32",23.7,64.4,16.6,"08","20"
"2101","Dentro","2018.05.08 21:00:32",23.7,64.3,16.5,"08","21"
"2111","Dentro","2018.05.08 21:10:32",23.7,64,16.5,"08","21"
"2121","Dentro","2018.05.08 21:20:32",23.6,64.1,16.4,"08","21"
"2131","Dentro","2018.05.08 21:30:32",23.5,64.3,16.4,"08","21"
"2141","Dentro","2018.05.08 21:40:32",23.5,64.3,16.4,"08","21"
"2151","Dentro","2018.05.08 21:50:32",23.5,64.3,16.3,"08","21"
"2161","Dentro","2018.05.08 22:00:32",23.5,64,16.3,"08","22"
"2171","Dentro","2018.05.08 22:10:32",23.5,63.5,16.2,"08","22"
"2181","Dentro","2018.05.08 22:20:32",23.5,63.2,16.1,"08","22"
"2191","Dentro","2018.05.08 22:30:32",23.5,63,16,"08","22"
"2201","Dentro","2018.05.08 22:40:32",23.4,62.8,15.9,"08","22"
"2211","Dentro","2018.05.08 22:50:32",23.4,62.7,15.8,"08","22"
"2221","Dentro","2018.05.08 23:00:32",23.3,62.6,15.8,"08","23"
"2231","Dentro","2018.05.08 23:10:32",23.3,62.6,15.8,"08","23"
"2241","Dentro","2018.05.08 23:20:32",23.3,62.6,15.7,"08","23"
"2251","Dentro","2018.05.08 23:30:32",23.2,62.5,15.7,"08","23"
"2261","Dentro","2018.05.08 23:40:32",23.1,62.5,15.6,"08","23"
"2271","Dentro","2018.05.08 23:50:32",23.1,62.6,15.6,"08","23"
"2281","Dentro","2018.05.09 00:00:32",23.1,62.5,15.6,"09","00"
"2291","Dentro","2018.05.09 00:10:32",22.8,64.6,15.7,"09","00"
"2301","Dentro","2018.05.09 00:20:32",22.7,64.8,15.7,"09","00"
"2311","Dentro","2018.05.09 00:30:32",22.4,67.2,16,"09","00"
"2321","Dentro","2018.05.09 00:40:32",22.3,68.2,16.1,"09","00"
"2331","Dentro","2018.05.09 00:50:32",22.3,67.6,16,"09","00"
"2341","Dentro","2018.05.09 01:00:32",22.2,66.9,15.8,"09","01"
"2351","Dentro","2018.05.09 01:10:32",22,67.4,15.7,"09","01"
"2361","Dentro","2018.05.09 01:20:32",22,67.3,15.7,"09","01"
"2371","Dentro","2018.05.09 01:30:32",22,67.2,15.7,"09","01"
"2381","Dentro","2018.05.09 01:40:32",22.1,67.2,15.7,"09","01"
"2391","Dentro","2018.05.09 01:50:32",22,67.8,15.8,"09","01"
"2401","Dentro","2018.05.09 02:00:32",21.9,68.6,15.9,"09","02"
"2411","Dentro","2018.05.09 02:10:32",21.7,69.3,15.8,"09","02"
"2421","Dentro","2018.05.09 02:20:32",21.6,69.8,15.8,"09","02"
"2431","Dentro","2018.05.09 02:30:32",21.5,69.9,15.7,"09","02"
"2441","Dentro","2018.05.09 02:40:32",21.4,70.1,15.8,"09","02"
"2451","Dentro","2018.05.09 02:50:32",21.4,70.4,15.8,"09","02"
"2461","Dentro","2018.05.09 03:00:32",21.4,70.5,15.8,"09","03"
"2471","Dentro","2018.05.09 03:10:32",21.3,70.8,15.8,"09","03"
"2481","Dentro","2018.05.09 03:20:32",21.3,70.9,15.8,"09","03"
"2491","Dentro","2018.05.09 03:30:32",21.3,71.2,15.8,"09","03"
"2501","Dentro","2018.05.09 03:40:32",21.3,71.3,15.9,"09","03"
"2511","Dentro","2018.05.09 03:50:32",21.2,71.6,15.9,"09","03"
"2521","Dentro","2018.05.09 04:00:32",21.2,71.9,15.9,"09","04"
"2531","Dentro","2018.05.09 04:10:32",21.2,72.1,15.9,"09","04"
"2541","Dentro","2018.05.09 04:20:32",21.2,72.1,15.9,"09","04"
"2551","Dentro","2018.05.09 04:30:32",21.1,72.2,16,"09","04"
"2561","Dentro","2018.05.09 04:40:32",21.1,72.3,15.9,"09","04"
"2571","Dentro","2018.05.09 04:50:32",21.1,72.4,16,"09","04"
"2581","Dentro","2018.05.09 05:00:32",21.1,72.5,15.9,"09","05"
"2591","Dentro","2018.05.09 05:10:32",21,72.4,15.9,"09","05"
"2601","Dentro","2018.05.09 05:20:32",21,72.4,15.9,"09","05"
"2611","Dentro","2018.05.09 05:30:32",21.1,72.4,15.9,"09","05"
"2621","Dentro","2018.05.09 05:40:32",21,72.4,15.9,"09","05"
"2631","Dentro","2018.05.09 05:50:32",21,73,15.9,"09","05"
"2641","Dentro","2018.05.09 06:00:32",20.9,73.6,16,"09","06"
"2651","Dentro","2018.05.09 06:10:32",20.9,73.9,16,"09","06"
"2661","Dentro","2018.05.09 06:20:32",20.8,74,16,"09","06"
"2671","Dentro","2018.05.09 06:30:32",20.8,74.2,16.1,"09","06"
"2681","Dentro","2018.05.09 06:40:32",20.9,74,16.1,"09","06"
"2691","Dentro","2018.05.09 06:50:32",21,74.1,16.2,"09","06"
"2701","Dentro","2018.05.09 07:00:32",21.1,74,16.3,"09","07"
"2711","Dentro","2018.05.09 07:10:32",21.3,73.8,16.4,"09","07"
"2721","Dentro","2018.05.09 07:20:32",21.5,73.5,16.5,"09","07"
"2731","Dentro","2018.05.09 07:30:32",21.7,73,16.7,"09","07"
"2741","Dentro","2018.05.09 07:40:32",22,72.6,16.9,"09","07"
"2751","Dentro","2018.05.09 07:50:32",22.2,72,17,"09","07"
"2761","Dentro","2018.05.09 08:00:32",22.5,71.4,17.1,"09","08"
"2771","Dentro","2018.05.09 08:10:32",23,70.6,17.3,"09","08"
"2781","Dentro","2018.05.09 08:20:32",23,72.9,17.9,"09","08"
"2791","Dentro","2018.05.09 08:30:32",22.9,76.4,18.5,"09","08"
"2801","Dentro","2018.05.09 08:40:32",23.4,76.2,18.9,"09","08"
"2811","Dentro","2018.05.09 08:50:32",23.7,74.1,18.8,"09","08"
"2821","Dentro","2018.05.09 09:00:32",23.9,71.7,18.5,"09","09"
"2831","Dentro","2018.05.09 09:10:32",24.2,70,18.4,"09","09"
"2841","Dentro","2018.05.09 09:20:32",24.3,68.9,18.2,"09","09"
"2851","Dentro","2018.05.09 09:30:32",24.8,67.9,18.4,"09","09"
"2861","Dentro","2018.05.09 09:40:32",25.4,66.9,18.8,"09","09"
"2871","Dentro","2018.05.09 09:50:32",26,65.2,18.9,"09","09"
"2881","Dentro","2018.05.09 10:00:32",26.7,64,19.4,"09","10"
"2891","Dentro","2018.05.09 10:10:32",27.3,62,19.4,"09","10"
"2901","Dentro","2018.05.09 10:20:32",27.8,60.7,19.5,"09","10"
"2911","Dentro","2018.05.09 10:30:32",28.8,59.6,20.1,"09","10"
"2921","Dentro","2018.05.09 10:40:32",29.2,58,20.1,"09","10"
"2931","Dentro","2018.05.09 10:50:32",30.2,56.3,20.5,"09","10"
"2941","Dentro","2018.05.09 11:00:32",30.8,54.2,20.5,"09","11"
"2951","Dentro","2018.05.09 11:10:32",30.2,53.4,19.7,"09","11"
"2961","Dentro","2018.05.09 11:20:32",31.4,52.2,20.4,"09","11"
"2971","Dentro","2018.05.09 11:30:32",32.1,50.6,20.6,"09","11"
"2981","Dentro","2018.05.09 11:40:32",31.5,50.7,20.1,"09","11"
"2991","Dentro","2018.05.09 11:50:32",31.3,51.1,20,"09","11"
"3001","Dentro","2018.05.09 12:00:32",31.7,50.1,20,"09","12"
"3011","Dentro","2018.05.09 12:10:32",31.9,49.2,19.9,"09","12"
"3021","Dentro","2018.05.09 12:20:32",31.9,49.4,19.9,"09","12"
"3031","Dentro","2018.05.09 12:30:32",32.3,48.2,20,"09","12"
"3041","Dentro","2018.05.09 12:40:32",33.3,47.5,20.6,"09","12"
"3051","Dentro","2018.05.09 12:50:32",32.9,47.5,20.3,"09","12"
"3061","Dentro","2018.05.09 13:00:32",32.5,47.6,20,"09","13"
